timestamp,ueImsiComplete,numActiveUes,DRB.EstabSucc.5QI.UEID (numDrb),DRB.RelActNbr.5QI.UEID (0),L3 serving Id(m_cellId),UE (imsi),L3 serving SINR,L3 serving SINR 3gpp,L3 neigh Id 1 (cellId),L3 neigh SINR 1,L3 neigh SINR 3gpp 1 (convertedSinr),L3 neigh Id 2 (cellId),L3 neigh SINR 2,L3 neigh SINR 3gpp 2 (convertedSinr),L3 neigh Id 3 (cellId),L3 neigh SINR 3,L3 neigh SINR 3gpp 3 (convertedSinr),L3 neigh Id 4 (cellId),L3 neigh SINR 4,L3 neigh SINR 3gpp 4 (convertedSinr),L3 neigh Id 5 (cellId),L3 neigh SINR 5,L3 neigh SINR 3gpp 5 (convertedSinr),L3 neigh Id 6 (cellId),L3 neigh SINR 6,L3 neigh SINR 3gpp 6 (convertedSinr),L3 neigh Id 7 (cellId),L3 neigh SINR 7,L3 neigh SINR 3gpp 7 (convertedSinr),L3 neigh Id 8 (cellId),L3 neigh SINR 8,L3 neigh SINR 3gpp 8 (convertedSinr)
1731142175914,1,1,0,0,1114,1,126,0,2,116,0,5,91,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176014,1,1,0,0,1114,1,127,0,2,113,0,5,105,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176114,1,1,0,0,1114,1,127,0,2,117,0,5,98,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176214,1,1,0,0,1114,1,127,0,2,119,0,5,100,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176314,1,1,0,0,1114,1,127,0,2,116,0,5,96,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176414,1,1,0,0,1114,1,127,0,2,112,0,5,100,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176514,1,1,0,0,1114,1,127,0,2,116,0,5,101,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176614,1,1,0,0,1114,1,127,0,2,115,0,5,103,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176714,1,1,0,0,1114,1,127,0,2,115,0,5,97,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176814,1,1,0,0,1114,1,127,0,2,113,0,5,99,0,3,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142176914,1,1,0,0,1114,1,127,0,2,113,0,5,99,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177014,1,1,0,0,1114,1,127,0,2,115,0,5,100,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177114,1,1,0,0,1114,1,127,0,2,113,0,5,102,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177214,1,1,0,0,1114,1,127,0,2,121,0,5,97,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177314,1,1,0,0,1114,1,127,0,2,111,0,5,101,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177414,1,1,0,0,1114,1,127,0,2,115,0,5,100,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177514,1,1,0,0,1114,1,127,0,2,117,0,5,98,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177614,1,1,0,0,1114,1,127,0,2,115,0,5,101,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177714,1,1,0,0,1114,1,127,0,2,117,0,5,99,0,3,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177814,1,1,0,0,1114,1,127,0,2,116,0,5,101,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142177914,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142178014,1,1,0,0,1114,1,127,0,2,115,0,5,101,0,3,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142178114,1,1,0,0,1114,1,112,0,2,116,0,5,102,0,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142178214,1,1,0,0,1114,1,127,0,2,116,0,5,100,0,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731142178314,1,1,0,0,1114,1,127,0,2,118,0,5,100,0,3,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
